 (-2.191041702932708946e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.875573347989709427e-01j), (0.000000000000000000e+00+1.410375722643202323e-01j), (0.000000000000000000e+00+4.000414602193945734e-01j), (0.000000000000000000e+00+2.060850904681973961e-01j), (0.000000000000000000e+00-1.383506287128082046e-01j), (0.000000000000000000e+00+1.514652530556876431e-01j), (0.000000000000000000e+00+2.759162793422123561e-01j), (0.000000000000000000e+00+5.052171770081240881e-02j), (-7.609551697973566085e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+7.782309639264743673e-02j), (1.734778850612651580e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.158594745893692701e-16j), (0.000000000000000000e+00+6.779488014692343356e-02j), (5.457214338626834582e-01+0.000000000000000000e+00j), (-6.351076527379853967e-03+0.000000000000000000e+00j), (0.000000000000000000e+00-2.204000031938585513e-01j), (2.305599184026934645e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.928346549350748229e-01j), (5.309973411069876759e-17+0.000000000000000000e+00j)
 (-2.076680920640509020e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.071708291083490083e-01j), (0.000000000000000000e+00-9.950344873014113634e-02j), (0.000000000000000000e+00-2.214580091492213132e-02j), (0.000000000000000000e+00+3.982095315722985474e-01j), (0.000000000000000000e+00-1.135670278295429353e-01j), (0.000000000000000000e+00+1.652999288890971141e-01j), (0.000000000000000000e+00-2.123386928354572545e-01j), (0.000000000000000000e+00-3.961320219391860353e-02j), (5.080797764022160212e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+8.284154719905387210e-02j), (1.338997956214681706e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-5.866149720981322385e-16j), (0.000000000000000000e+00-3.980212854722280091e-02j), (-1.456642297872720870e-01+0.000000000000000000e+00j), (8.854964155786682056e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+2.624287707513489609e-01j), (3.040354900172886898e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.610002875131596234e-01j), (5.430066747740506920e-17+0.000000000000000000e+00j)
 (-2.184443883460537306e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-8.199318909733437077e-02j), (0.000000000000000000e+00+3.974066576219106861e-01j), (0.000000000000000000e+00-4.060976092055517683e-01j), (0.000000000000000000e+00-1.219146653669215402e-01j), (0.000000000000000000e+00-2.494306159664911593e-01j), (0.000000000000000000e+00+1.775375106748889459e-02j), (0.000000000000000000e+00-4.411761482576651017e-02j), (0.000000000000000000e+00+9.812920646079664744e-02j), (1.051406155561949779e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+6.718933557753228869e-02j), (-4.041719280582915016e-04+0.000000000000000000e+00j), (0.000000000000000000e+00-6.256035529941819700e-18j), (0.000000000000000000e+00-2.548736585012129421e-02j), (-8.495401968274935572e-03+0.000000000000000000e+00j), (-7.234235201460624820e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.479785192489695849e-04j), (4.662478783492012696e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+5.467350630814692830e-02j), (-1.187758914927237104e-17+0.000000000000000000e+00j)
 (-2.203854695013806042e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-6.608357208040709085e-02j), (0.000000000000000000e+00-3.489233695726774442e-01j), (0.000000000000000000e+00-2.791970378138199926e-01j), (0.000000000000000000e+00+1.854027350997032586e-01j), (0.000000000000000000e+00+2.917269262285678358e-02j), (0.000000000000000000e+00-2.501393725917780975e-01j), (0.000000000000000000e+00+3.283811885843910261e-01j), (0.000000000000000000e+00+1.877992914911050804e-01j), (1.228942181274054746e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.625561445058293558e-02j), (3.877530894893264080e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.385358349388166752e-16j), (0.000000000000000000e+00-6.648606275747948047e-02j), (-2.286014264903186710e-01+0.000000000000000000e+00j), (-1.161553046622008749e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-4.843680719043571004e-01j), (7.199943022059927811e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-2.090739508272428104e-01j), (3.979516448511128455e-16+0.000000000000000000e+00j)
 (-2.197255608145609329e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.896763589896190760e-01j), (0.000000000000000000e+00+9.254437923250935505e-02j), (0.000000000000000000e+00+2.593682935670210687e-01j), (0.000000000000000000e+00-2.206240107457779487e-01j), (0.000000000000000000e+00-1.448685842163008157e-02j), (0.000000000000000000e+00-4.810635774016726041e-01j), (0.000000000000000000e+00+3.144679553519266757e-02j), (0.000000000000000000e+00+2.612501075788160876e-02j), (3.362502607318942904e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+7.475842587251678439e-02j), (-2.806351561873077216e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-8.489741115974675093e-16j), (0.000000000000000000e+00-1.229084548932571630e-01j), (1.187342840662723858e-01+0.000000000000000000e+00j), (-3.627403447751594706e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.206711064999153593e-01j), (-5.405132775587465632e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.309039650650981101e-01j), (-5.010523567618623543e-16+0.000000000000000000e+00j)
 (-2.204195989526749888e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.318307805641693697e-01j), (0.000000000000000000e+00-2.192726838291295666e-01j), (0.000000000000000000e+00+9.745585780988245961e-02j), (0.000000000000000000e+00-1.764443640854113093e-02j), (0.000000000000000000e+00-8.748042974149711215e-02j), (0.000000000000000000e+00-1.526952578599148624e-01j), (0.000000000000000000e+00-5.070686338856889019e-01j), (0.000000000000000000e+00+9.275668287829157144e-02j), (-2.213528350394215055e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-2.120975041952073703e-02j), (3.997501829651838312e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-7.851191833741027002e-17j), (0.000000000000000000e+00-1.809603607396201297e-01j), (2.486564307523469186e-01+0.000000000000000000e+00j), (-2.742629482637470167e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.484164816219129657e-01j), (-1.094551009256245905e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.118967985909840146e-01j), (3.225974041200808237e-17+0.000000000000000000e+00j)
 (-2.203854754329359622e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.615678180408705866e-01j), (0.000000000000000000e+00-2.108617458917478871e-01j), (0.000000000000000000e+00-2.166729364038607608e-01j), (0.000000000000000000e+00+4.197252737161962788e-01j), (0.000000000000000000e+00-1.911709375619721762e-02j), (0.000000000000000000e+00-9.906958732635888498e-02j), (0.000000000000000000e+00+2.210078510535194718e-01j), (0.000000000000000000e+00+2.743552610962373128e-01j), (-2.862525675279101733e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.090689003352582342e-01j), (-2.576991955736265827e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+7.898283867466335479e-16j), (0.000000000000000000e+00+3.186923523144293280e-01j), (2.447720404994969956e-01+0.000000000000000000e+00j), (-3.098823793836567864e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.426354078095053546e-01j), (-2.885182149961160181e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.121426726116026007e-02j), (-2.404109171720196679e-16+0.000000000000000000e+00j)
 (-2.317832515664607351e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.691034208673470596e-01j), (0.000000000000000000e+00+1.379825620730462665e-01j), (0.000000000000000000e+00+2.649384551989316106e-01j), (0.000000000000000000e+00+1.491090545809987955e-01j), (0.000000000000000000e+00-6.811857396921083829e-02j), (0.000000000000000000e+00+1.560374895561139341e-01j), (0.000000000000000000e+00+4.690073487564129784e-01j), (0.000000000000000000e+00-1.554352565462178426e-01j), (1.293087817723807820e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+1.790582757264215785e-01j), (-8.977424961056661157e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-7.550716136801198079e-16j), (0.000000000000000000e+00-3.915423504604743643e-01j), (-3.431466252910925774e-01+0.000000000000000000e+00j), (-2.842473352318354227e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+3.402608516844056741e-01j), (-1.657851105289564198e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.787220846553959963e-01j), (-7.463405449217836182e-17+0.000000000000000000e+00j)
 (-2.318192413670795982e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-6.097531220625248410e-02j), (0.000000000000000000e+00+2.897014743538873782e-01j), (0.000000000000000000e+00-2.886036751757843355e-01j), (0.000000000000000000e+00-8.600528789868126800e-02j), (0.000000000000000000e+00-1.689980718697745021e-01j), (0.000000000000000000e+00+1.168678097644381200e-02j), (0.000000000000000000e+00-2.743580294551547019e-02j), (0.000000000000000000e+00+5.407049159264553512e-02j), (8.873123747085646940e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+3.478875245536808963e-02j), (-5.910861889667370916e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+7.071067811865465735e-01j), (0.000000000000000000e+00-1.096376974364343497e-02j), (1.102619536309504614e-02+0.000000000000000000e+00j), (4.835410496532360214e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.850698370053078865e-05j), (-1.060429382252655803e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+7.908012233712097272e-03j), (2.020645846308939907e-16+0.000000000000000000e+00j)
 (-2.318192413670794594e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-6.097531220625248410e-02j), (0.000000000000000000e+00+2.897014743538873227e-01j), (0.000000000000000000e+00-2.886036751757845575e-01j), (0.000000000000000000e+00-8.600528789868090718e-02j), (0.000000000000000000e+00-1.689980718697745576e-01j), (0.000000000000000000e+00+1.168678097644397854e-02j), (0.000000000000000000e+00-2.743580294551569224e-02j), (0.000000000000000000e+00+5.407049159264678412e-02j), (8.873123747083953849e-03+0.000000000000000000e+00j), (0.000000000000000000e+00+3.478875245536468264e-02j), (-5.910861889666801927e-03+0.000000000000000000e+00j), (0.000000000000000000e+00-7.071067811865464625e-01j), (0.000000000000000000e+00-1.096376974364249128e-02j), (1.102619536309497675e-02+0.000000000000000000e+00j), (4.835410496532359104e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.850698370072507768e-05j), (-1.060429382252619721e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+7.908012233711805838e-03j), (1.170528846790922191e-16+0.000000000000000000e+00j)
