 (2.626141934789560928e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.013098006787186450e-02j), (0.000000000000000000e+00-3.392606139618523087e-01j), (0.000000000000000000e+00-1.938166961604486857e-02j), (0.000000000000000000e+00+4.996242096645172048e-01j), (0.000000000000000000e+00-2.171274252681068551e-01j), (0.000000000000000000e+00+1.241155648289612168e-01j), (-2.041890102447081398e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.101192794476727137e-17j), (0.000000000000000000e+00-2.068964491694133993e-16j), (0.000000000000000000e+00+1.365335072891480858e-02j), (3.425183053318790749e-02+0.000000000000000000e+00j), (2.307668929392091631e-03+0.000000000000000000e+00j), (1.648091422268255779e-01+0.000000000000000000e+00j), (6.876282580744987882e-01+0.000000000000000000e+00j)
 (2.249417833337717942e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+5.140687429576104028e-01j), (0.000000000000000000e+00+3.523663265067935035e-01j), (0.000000000000000000e+00+4.891920202254596006e-16j), (0.000000000000000000e+00+2.775557561562891351e-16j), (0.000000000000000000e+00+1.722674097572371443e-02j), (0.000000000000000000e+00+1.283349011071138190e-01j), (-3.919411967918877693e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.352004192723980020e-17j), (0.000000000000000000e+00-3.536750279271573019e-16j), (0.000000000000000000e+00-1.059447962439072494e-01j), (6.159250640524990272e-01+0.000000000000000000e+00j), (-5.501353016052052163e-17+0.000000000000000000e+00j), (-7.370514637989652851e-17+0.000000000000000000e+00j), (4.770142276718231375e-16+0.000000000000000000e+00j)
 (2.626141934789563703e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.013098006787089306e-02j), (0.000000000000000000e+00-3.392606139618505323e-01j), (0.000000000000000000e+00+1.938166961604488939e-02j), (0.000000000000000000e+00-4.996242096645194808e-01j), (0.000000000000000000e+00-2.171274252681047734e-01j), (0.000000000000000000e+00+1.241155648289604119e-01j), (-2.041890102447132052e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-2.196005534414320108e-16j), (0.000000000000000000e+00+1.648223643352294141e-19j), (0.000000000000000000e+00+1.365335072891452409e-02j), (3.425183053318860138e-02+0.000000000000000000e+00j), (-1.493475648519712318e-01+0.000000000000000000e+00j), (-6.720057568503194911e-01+0.000000000000000000e+00j), (1.615659853831118431e-01+0.000000000000000000e+00j)
 (2.277750563524709171e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.734359150530879301e-01j), (0.000000000000000000e+00+3.838496625712706778e-01j), (0.000000000000000000e+00-5.970597099150303481e-16j), (0.000000000000000000e+00+1.638903026568784573e-16j), (0.000000000000000000e+00-3.917004023804951940e-01j), (0.000000000000000000e+00-5.451485738501743450e-02j), (-5.596439887519715217e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.545403879150777332e-17j), (0.000000000000000000e+00+1.083973857242849475e-16j), (0.000000000000000000e+00+3.485981639277153099e-01j), (-2.649536349161323856e-01+0.000000000000000000e+00j), (1.151332065588090172e-16+0.000000000000000000e+00j), (2.587398095683200526e-16+0.000000000000000000e+00j), (-3.857186678003371724e-16+0.000000000000000000e+00j)
 (2.626141934789563703e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.013098006787105959e-02j), (0.000000000000000000e+00-3.392606139618503658e-01j), (0.000000000000000000e+00+1.938166961604465693e-02j), (0.000000000000000000e+00-4.996242096645193143e-01j), (0.000000000000000000e+00-2.171274252681046624e-01j), (0.000000000000000000e+00+1.241155648289604813e-01j), (-2.041890102447101521e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+1.803119916976738076e-16j), (0.000000000000000000e+00-1.530959295174566745e-16j), (0.000000000000000000e+00+1.365335072891474613e-02j), (3.425183053318893445e-02+0.000000000000000000e+00j), (1.493475648519713428e-01+0.000000000000000000e+00j), (6.720057568503194911e-01+0.000000000000000000e+00j), (-1.615659853831119819e-01+0.000000000000000000e+00j)
 (2.459238020919025935e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.574741329947530022e-01j), (0.000000000000000000e+00+1.581483110385083490e-01j), (0.000000000000000000e+00+4.996242096645181485e-01j), (0.000000000000000000e+00+1.938166961604550695e-02j), (0.000000000000000000e+00+9.421966877859473677e-02j), (0.000000000000000000e+00+1.336057758742618951e-01j), (3.326370289934974522e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.413964869912292171e-16j), (0.000000000000000000e+00-3.923019215480327557e-17j), (0.000000000000000000e+00+1.961086003815061818e-01j), (3.330000210015818252e-01+0.000000000000000000e+00j), (4.887176994630432758e-01+0.000000000000000000e+00j), (-1.030684466713444325e-01+0.000000000000000000e+00j), (2.306307725146252569e-02+0.000000000000000000e+00j)
 (2.626141934789562038e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.013098006787171879e-02j), (0.000000000000000000e+00-3.392606139618533079e-01j), (0.000000000000000000e+00-1.938166961604488245e-02j), (0.000000000000000000e+00+4.996242096645170938e-01j), (0.000000000000000000e+00-2.171274252681062722e-01j), (0.000000000000000000e+00+1.241155648289601759e-01j), (-2.041890102447122685e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-9.997770331707063619e-18j), (0.000000000000000000e+00-1.780259496735947688e-16j), (0.000000000000000000e+00+1.365335072891449980e-02j), (3.425183053318907322e-02+0.000000000000000000e+00j), (-2.307668929392217832e-03+0.000000000000000000e+00j), (-1.648091422268257999e-01+0.000000000000000000e+00j), (-6.876282580744988993e-01+0.000000000000000000e+00j)
 (2.459238020919025658e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.574741329947518920e-01j), (0.000000000000000000e+00+1.581483110385085988e-01j), (0.000000000000000000e+00-4.996242096645183151e-01j), (0.000000000000000000e+00-1.938166961604406366e-02j), (0.000000000000000000e+00+9.421966877859487555e-02j), (0.000000000000000000e+00+1.336057758742619783e-01j), (3.326370289934974522e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.102744995442894823e-16j), (0.000000000000000000e+00-5.832690063775981440e-16j), (0.000000000000000000e+00+1.961086003815062651e-01j), (3.330000210015817697e-01+0.000000000000000000e+00j), (-4.887176994630432758e-01+0.000000000000000000e+00j), (1.030684466713442243e-01+0.000000000000000000e+00j), (-2.306307725146234874e-02+0.000000000000000000e+00j)
 (2.653600032750199067e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.411618383552282308e-01j), (0.000000000000000000e+00+1.352015681593709273e-01j), (0.000000000000000000e+00-5.018813411334193621e-17j), (0.000000000000000000e+00+2.540959234076724016e-16j), (0.000000000000000000e+00+2.071557699637370242e-01j), (0.000000000000000000e+00+1.490663214460423436e-01j), (1.591846602528010080e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-7.013673244201337753e-02j), (0.000000000000000000e+00+7.036198112349849598e-01j), (0.000000000000000000e+00+2.933053036274654857e-01j), (-3.441092359479577256e-01+0.000000000000000000e+00j), (3.946602189057963286e-16+0.000000000000000000e+00j), (-2.766302290862029812e-16+0.000000000000000000e+00j), (-4.850336201564834326e-16+0.000000000000000000e+00j)
 (2.653600032750195736e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.411618383552278977e-01j), (0.000000000000000000e+00+1.352015681593708163e-01j), (0.000000000000000000e+00+5.604345294304941857e-16j), (0.000000000000000000e+00+1.430736209451567722e-16j), (0.000000000000000000e+00+2.071557699637363026e-01j), (0.000000000000000000e+00+1.490663214460399844e-01j), (1.591846602528011190e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+7.013673244201329426e-02j), (0.000000000000000000e+00-7.036198112349860700e-01j), (0.000000000000000000e+00+2.933053036274652081e-01j), (-3.441092359479575591e-01+0.000000000000000000e+00j), (6.082160286991514813e-18+0.000000000000000000e+00j), (-8.234119977680059898e-17+0.000000000000000000e+00j), (-5.821781348111846298e-16+0.000000000000000000e+00j)
