 (2.146771498711558812e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.148211397784790810e-01j), (0.000000000000000000e+00-4.153859827819441630e-01j), (0.000000000000000000e+00-2.541980383340476379e-01j), (0.000000000000000000e+00-2.708405285134509732e-01j), (0.000000000000000000e+00+1.020845232829549754e-01j), (0.000000000000000000e+00-7.260985992799994307e-03j), (0.000000000000000000e+00+2.679866996985948990e-01j), (1.379311668800851098e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.107789782301789536e-17j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00-2.085728342035389525e-19j), (0.000000000000000000e+00-5.635563807355645669e-16j), (2.119090452040234274e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.013868461952753319e-01j), (5.347261947151331629e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.012510977390685463e-01j), (2.898909919576976857e-01+0.000000000000000000e+00j), (2.957457650205302006e-16+0.000000000000000000e+00j)
 (2.268080906057609036e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.127358899897386996e-01j), (0.000000000000000000e+00-3.044542075122146363e-01j), (0.000000000000000000e+00-1.189891487013597093e-01j), (0.000000000000000000e+00-2.499738590643051372e-01j), (0.000000000000000000e+00+2.334662850907363030e-01j), (0.000000000000000000e+00-2.170676623917468517e-01j), (0.000000000000000000e+00+4.186749213873786624e-01j), (-8.813099570473650890e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.806008494795922433e-16j), (0.000000000000000000e+00-4.267419750902945452e-16j), (0.000000000000000000e+00+2.775557561562891351e-17j), (0.000000000000000000e+00-2.776828178203945683e-16j), (0.000000000000000000e+00+2.950598612889178429e-16j), (-1.086642684946738102e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.848497650945431392e-01j), (-3.411725236178587695e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.423007935743584085e-01j), (-2.446114776880757846e-01+0.000000000000000000e+00j), (-3.781307001747017428e-16+0.000000000000000000e+00j)
 (2.153279525964991725e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.536008562447072734e-01j), (0.000000000000000000e+00-8.705274899136751510e-02j), (0.000000000000000000e+00-1.307692809137492584e-01j), (0.000000000000000000e+00+3.803682925391740910e-01j), (0.000000000000000000e+00+2.617775929565213655e-01j), (0.000000000000000000e+00+2.719518130209677143e-01j), (0.000000000000000000e+00+1.056090392780875270e-01j), (2.103456235900479920e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.803368747401243092e-17j), (0.000000000000000000e+00-1.223719038586600991e-16j), (0.000000000000000000e+00-3.520555567736751621e-17j), (0.000000000000000000e+00+6.691883176073652912e-17j), (0.000000000000000000e+00+2.288925442335914006e-16j), (-3.604245845003993254e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-9.370358413123806851e-02j), (2.091265250443992141e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.689728447280074541e-01j), (-3.778842807678193250e-01+0.000000000000000000e+00j), (-4.773982470137465788e-16+0.000000000000000000e+00j)
 (2.261937765519718424e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.823295533021956818e-03j), (0.000000000000000000e+00-1.126874877283596116e-01j), (0.000000000000000000e+00+5.529731334908705165e-01j), (0.000000000000000000e+00-4.738830503858212223e-02j), (0.000000000000000000e+00-2.104258201634555125e-01j), (0.000000000000000000e+00+2.290796306425979534e-01j), (0.000000000000000000e+00+1.733453020292929359e-01j), (-1.426074213579139188e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+2.604130614470655868e-17j), (0.000000000000000000e+00+6.243550789902869097e-17j), (0.000000000000000000e+00-1.633165317942452139e-16j), (0.000000000000000000e+00-6.022073644214287378e-17j), (0.000000000000000000e+00+3.590635185165163201e-16j), (2.232409079416330586e-03+0.000000000000000000e+00j), (0.000000000000000000e+00-1.262380207582795323e-02j), (9.495779323133661520e-03+0.000000000000000000e+00j), (0.000000000000000000e+00-2.731664866085539711e-02j), (1.002320896822160752e-02+0.000000000000000000e+00j), (7.071067811865481278e-01+0.000000000000000000e+00j)
 (2.274261408500140302e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.888801976270916283e-01j), (0.000000000000000000e+00+2.102846522273747465e-01j), (0.000000000000000000e+00+3.319033195601721331e-02j), (0.000000000000000000e+00+2.671037191200253957e-01j), (0.000000000000000000e+00-3.983257363714443576e-03j), (0.000000000000000000e+00-3.208578633497033983e-01j), (0.000000000000000000e+00+2.992324660151829407e-01j), (1.959027227410220229e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-5.044042934198518513e-02j), (0.000000000000000000e+00-3.531536229786871317e-01j), (0.000000000000000000e+00+2.355203998617182992e-01j), (0.000000000000000000e+00-2.456782268245665257e-01j), (0.000000000000000000e+00-8.313020978042187648e-02j), (1.834150373065243089e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.381937089634639904e-01j), (-1.490440777371148107e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.385734363676658677e-02j), (-2.588270574399252344e-01+0.000000000000000000e+00j), (-4.159055729397088460e-16+0.000000000000000000e+00j)
 (2.152894069943513400e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.951400554177556201e-01j), (0.000000000000000000e+00-2.860345327534929982e-01j), (0.000000000000000000e+00-2.976238357959046232e-01j), (0.000000000000000000e+00-4.388264266278744247e-02j), (0.000000000000000000e+00-2.238775710802438368e-01j), (0.000000000000000000e+00+3.209489830957017453e-01j), (0.000000000000000000e+00-2.088195796154923012e-01j), (-2.396846085147314176e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.563471190668577588e-16j), (0.000000000000000000e+00+3.781574824474870829e-16j), (0.000000000000000000e+00-1.397719104073665413e-16j), (0.000000000000000000e+00+2.642463654896343461e-16j), (0.000000000000000000e+00+1.458030807706607849e-16j), (-2.855470455226495896e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.752373152945702173e-01j), (-4.360209613557926023e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.574095957200422335e-01j), (-5.296667348819500409e-02+0.000000000000000000e+00j), (9.205172935436086807e-17+0.000000000000000000e+00j)
 (2.159422825975880755e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.449470004285848379e-01j), (0.000000000000000000e+00+2.907495020578035674e-02j), (0.000000000000000000e+00-2.145786653981159586e-01j), (0.000000000000000000e+00+2.273189752597651048e-01j), (0.000000000000000000e+00-3.219806882648955648e-01j), (0.000000000000000000e+00+2.850071887465733256e-01j), (0.000000000000000000e+00-2.420700637782835507e-01j), (3.122398061119230350e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.983112033423499995e-17j), (0.000000000000000000e+00+2.749354074928766848e-17j), (0.000000000000000000e+00-1.555214752347419721e-16j), (0.000000000000000000e+00+9.321006298577655535e-17j), (0.000000000000000000e+00+1.086218166780726154e-15j), (3.344391057236683062e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.897875340589402882e-01j), (1.420638362080866857e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.578594536628990852e-01j), (-2.106359003055576218e-01+0.000000000000000000e+00j), (-1.005662228167179800e-16+0.000000000000000000e+00j)
 (2.382592901495446946e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+8.591569853143042395e-04j), (0.000000000000000000e+00-4.129727523812028178e-02j), (0.000000000000000000e+00+9.262828751300637709e-02j), (0.000000000000000000e+00-4.425268550108471359e-03j), (0.000000000000000000e+00+8.846463985171190703e-02j), (0.000000000000000000e+00-2.033608806647360101e-01j), (0.000000000000000000e+00-2.760007348176650721e-01j), (-2.118255975713665903e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+1.446275568535900502e-01j), (0.000000000000000000e+00+3.014060143849775497e-01j), (0.000000000000000000e+00+6.149729834123646155e-01j), (0.000000000000000000e+00+2.878698677152634056e-01j), (0.000000000000000000e+00-4.766303108548763379e-01j), (3.413116450867640858e-03+0.000000000000000000e+00j), (0.000000000000000000e+00-4.047889779360653445e-02j), (1.583560413670730832e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-6.966044531188886335e-02j), (1.914271764353802155e-02+0.000000000000000000e+00j), (1.414820736130849470e-18+0.000000000000000000e+00j)
 (2.031234371585107223e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+4.792352437480659755e-01j), (0.000000000000000000e+00+2.422351163521474157e-02j), (0.000000000000000000e+00-2.521126214299385104e-01j), (0.000000000000000000e+00+8.400493683279508517e-02j), (0.000000000000000000e+00-3.382792134789932015e-01j), (0.000000000000000000e+00-5.822013809272028051e-02j), (0.000000000000000000e+00+1.494552939914848277e-01j), (-3.537289806470488851e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-5.575431989672904047e-17j), (0.000000000000000000e+00-7.859145133035594408e-17j), (0.000000000000000000e+00-1.668670353458737014e-16j), (0.000000000000000000e+00+2.118874884357846700e-17j), (0.000000000000000000e+00+2.008077567966541684e-16j), (4.938825563440513711e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.421618970314084962e-01j), (-1.657238178040306709e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-3.091967346502749736e-01j), (7.341384254023389233e-02+0.000000000000000000e+00j), (-7.312347372469142787e-17+0.000000000000000000e+00j)
 (2.159458978696711107e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.463644494808860330e-01j), (0.000000000000000000e+00+4.526623671387465797e-01j), (0.000000000000000000e+00-1.564221942423662734e-02j), (0.000000000000000000e+00-1.591959485078361380e-01j), (0.000000000000000000e+00+2.178611083486901023e-01j), (0.000000000000000000e+00+1.106062828999751363e-01j), (0.000000000000000000e+00+1.349174715584667283e-01j), (3.696713200775087471e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+5.044042934198516431e-02j), (0.000000000000000000e+00+3.531536229786870762e-01j), (0.000000000000000000e+00-2.355203998617181604e-01j), (0.000000000000000000e+00+2.456782268245665535e-01j), (0.000000000000000000e+00+8.313020978042094666e-02j), (1.320867210371399481e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+3.156167233633879604e-02j), (-3.391922915285868756e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.818978891143205656e-01j), (1.547122378028316647e-01+0.000000000000000000e+00j), (6.599785536128222573e-17+0.000000000000000000e+00j)
