 (2.860858475560986158e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.955822860355067166e-02j), (0.000000000000000000e+00+1.220252152842662835e-01j), (0.000000000000000000e+00-5.974519115734446574e-17j), (0.000000000000000000e+00+3.525703648823757226e-16j), (0.000000000000000000e+00-3.712553001014790577e-01j), (2.129328762301076899e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+8.708932413061967193e-01j), (0.000000000000000000e+00-2.153361132874297840e-03j), (0.000000000000000000e+00+4.790521830328392516e-02j), (0.000000000000000000e+00-1.072289884894047675e-02j), (-5.298030478509260094e-02+0.000000000000000000e+00j), (-3.036166156651505521e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.953665100944129941e-17j), (1.175168120410754516e-16+0.000000000000000000e+00j)
 (2.503422027034774011e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.948163480388379942e-01j), (0.000000000000000000e+00+2.207295733793211701e-02j), (0.000000000000000000e+00-6.504069646947334415e-02j), (0.000000000000000000e+00+5.736750309505367351e-01j), (0.000000000000000000e+00+1.564701358783038287e-01j), (2.906312998326867625e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.498001805406602216e-16j), (0.000000000000000000e+00-9.974659986866640793e-18j), (0.000000000000000000e+00-2.376571162088225719e-16j), (0.000000000000000000e+00-1.032160468206200221e-16j), (2.378355192338485746e-01+0.000000000000000000e+00j), (1.332029665167319132e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+7.067432214641396204e-02j), (-5.730082665393912977e-01+0.000000000000000000e+00j)
 (2.860858475560984493e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.955822860355096657e-02j), (0.000000000000000000e+00+1.220252152842670607e-01j), (0.000000000000000000e+00+7.341643152558475539e-17j), (0.000000000000000000e+00+4.667337846769255189e-17j), (0.000000000000000000e+00-3.712553001014805565e-01j), (2.129328762301082797e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-3.072128195014873775e-01j), (0.000000000000000000e+00+3.915790553610794533e-01j), (0.000000000000000000e+00+6.684730823329655403e-01j), (0.000000000000000000e+00+2.574867576209033393e-01j), (-5.298030478509264951e-02+0.000000000000000000e+00j), (-3.036166156651512113e-02+0.000000000000000000e+00j), (0.000000000000000000e+00+1.000550217357017598e-16j), (-4.024097111583538062e-16+0.000000000000000000e+00j)
 (2.704180967758805232e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.556260925850979637e-01j), (0.000000000000000000e+00-3.231001096827529895e-01j), (0.000000000000000000e+00-2.025863617716282154e-17j), (0.000000000000000000e+00-3.280268923432978052e-16j), (0.000000000000000000e+00-2.406964547731818560e-01j), (-1.896489846039453309e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-8.904514800245681705e-02j), (0.000000000000000000e+00+2.271221310745064892e-01j), (0.000000000000000000e+00-5.284584582114035811e-01j), (0.000000000000000000e+00+4.981713348611615522e-01j), (1.581118012126301875e-01+0.000000000000000000e+00j), (3.039794520066762540e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.514798822809352689e-16j), (-4.162874989661682630e-16+0.000000000000000000e+00j)
 (2.677384840703487812e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-2.744571662799434875e-01j), (0.000000000000000000e+00+3.710356762491130445e-01j), (0.000000000000000000e+00+9.596783671328324762e-17j), (0.000000000000000000e+00-3.419046801511122619e-16j), (0.000000000000000000e+00+1.723545525984538362e-01j), (-3.615940319686097165e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-6.801120288234818734e-02j), (0.000000000000000000e+00-4.339334484277884152e-01j), (0.000000000000000000e+00-4.529994035456407636e-02j), (0.000000000000000000e+00+4.430897221195991831e-01j), (2.293568690477263972e-01+0.000000000000000000e+00j), (-4.903053941465755350e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.158412446088460110e-17j), (5.412798597730292531e-16+0.000000000000000000e+00j)
 (2.704180967758804677e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.556260925850978249e-01j), (0.000000000000000000e+00-3.231001096827527674e-01j), (0.000000000000000000e+00+1.790528029432693453e-17j), (0.000000000000000000e+00+6.055116627550700864e-17j), (0.000000000000000000e+00-2.406964547731814674e-01j), (-1.896489846039454419e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.441891278540115284e-01j), (0.000000000000000000e+00-6.462196614357673674e-01j), (0.000000000000000000e+00+2.594657310962774632e-01j), (0.000000000000000000e+00-2.850328063720831695e-01j), (1.581118012126302153e-01+0.000000000000000000e+00j), (3.039794520066766426e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.555661729669595869e-16j), (-1.248539550020646711e-16+0.000000000000000000e+00j)
 (2.475615794755701704e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.277466552689905277e-01j), (0.000000000000000000e+00+3.396973856414334247e-01j), (0.000000000000000000e+00+1.096638639041970616e-17j), (0.000000000000000000e+00-5.361937094605146565e-16j), (0.000000000000000000e+00+3.554989202092746492e-01j), (1.386601672992454071e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.167723626116599488e-16j), (0.000000000000000000e+00+9.282231300325611977e-17j), (0.000000000000000000e+00-1.287862274323057820e-16j), (0.000000000000000000e+00+4.052449557340580471e-17j), (-4.621652804544457704e-01+0.000000000000000000e+00j), (5.302347392798545389e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-8.382566671783979218e-17j), (-7.077210429302718548e-16+0.000000000000000000e+00j)
 (2.675324056264019035e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.561260765781607718e-01j), (0.000000000000000000e+00+1.382054907703359481e-01j), (0.000000000000000000e+00-4.642968020852525357e-01j), (0.000000000000000000e+00-3.431644108976650842e-01j), (0.000000000000000000e+00-1.319895733120113046e-01j), (-9.912738211287233647e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.652230729741199500e-01j), (0.000000000000000000e+00+1.483591806652759595e-02j), (0.000000000000000000e+00-2.236927867605620623e-01j), (0.000000000000000000e+00-2.299511936305210780e-01j), (-1.982742313896994901e-01+0.000000000000000000e+00j), (-1.459064666723667580e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-4.609025543283906123e-01j), (-3.477098916437347809e-01+0.000000000000000000e+00j)
 (2.675324056264019035e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+1.561260765781608550e-01j), (0.000000000000000000e+00+1.382054907703360036e-01j), (0.000000000000000000e+00+5.293374985547254497e-01j), (0.000000000000000000e+00-2.305106200528717619e-01j), (0.000000000000000000e+00-1.319895733120113324e-01j), (-9.912738211287233647e-02+0.000000000000000000e+00j), (0.000000000000000000e+00-1.652230729741199222e-01j), (0.000000000000000000e+00+1.483591806652729064e-02j), (0.000000000000000000e+00-2.236927867605620623e-01j), (0.000000000000000000e+00-2.299511936305209669e-01j), (-1.982742313896996567e-01+0.000000000000000000e+00j), (-1.459064666723666470e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+5.315768764748044495e-01j), (-2.252983748956553511e-01+0.000000000000000000e+00j)
 (2.503422027034774011e-01+0.000000000000000000e+00j), (0.000000000000000000e+00+2.948163480388391045e-01j), (0.000000000000000000e+00+2.207295733793225231e-02j), (0.000000000000000000e+00+5.293374985547252276e-01j), (0.000000000000000000e+00-2.305106200528715954e-01j), (0.000000000000000000e+00+1.564701358783034957e-01j), (2.906312998326865960e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-1.792224077468250042e-16j), (0.000000000000000000e+00-8.527546994914654447e-19j), (0.000000000000000000e+00+2.077501269071947944e-16j), (0.000000000000000000e+00-2.019082608578244360e-17j), (2.378355192338485191e-01+0.000000000000000000e+00j), (1.332029665167329957e-01+0.000000000000000000e+00j), (0.000000000000000000e+00-5.315768764748046715e-01j), (2.252983748956556564e-01+0.000000000000000000e+00j)
